readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
13673	unclassified	0	0	0	0	1050	1
13677	unclassified	0	0	0	0	147	1
13676	unclassified	0	0	0	0	900	1
13678	unclassified	0	0	0	0	378	1
13675	unclassified	0	0	0	0	1254	1
13680	unclassified	0	0	0	0	189	1
13674	unclassified	0	0	0	0	1674	1
13683	unclassified	0	0	0	0	270	1
13679	NC_000003.12	9606	64	0	23	771	1
13681	unclassified	0	0	0	0	807	1
13682	unclassified	0	0	0	0	717	1
13684	cid|442	442	81	0	24	489	1
13685	unclassified	0	0	0	0	564	1
13689	unclassified	0	0	0	0	291	1
13688	unclassified	0	0	0	0	576	1
13690	unclassified	0	0	0	0	102	1
13687	unclassified	0	0	0	0	963	1
13686	unclassified	0	0	0	0	1194	1
13691	unclassified	0	0	0	0	411	1
13694	unclassified	0	0	0	0	333	1
13696	unclassified	0	0	0	0	285	1
13692	unclassified	0	0	0	0	1089	1
13695	unclassified	0	0	0	0	843	1
13693	unclassified	0	0	0	0	1233	1
13697	unclassified	0	0	0	0	540	1
13698	unclassified	0	0	0	0	516	1
13699	unclassified	0	0	0	0	684	1
13700	unclassified	0	0	0	0	591	1
13701	unclassified	0	0	0	0	1065	1
13703	unclassified	0	0	0	0	960	1
13705	unclassified	0	0	0	0	426	1
13707	unclassified	0	0	0	0	198	1
13706	unclassified	0	0	0	0	279	1
13702	unclassified	0	0	0	0	1641	1
13709	unclassified	0	0	0	0	279	1
13708	unclassified	0	0	0	0	618	1
13712	unclassified	0	0	0	0	210	1
13704	cid|473531	473531	144	144	27	1683	3
13704	cid|65093	65093	144	144	27	1683	3
13704	cid|1536769	1536769	144	144	27	1683	3
13710	unclassified	0	0	0	0	744	1
13713	unclassified	0	0	0	0	708	1
13711	cid|1538	1538	121	121	26	1158	2
13711	cid|84023	84023	121	121	26	1158	2
13715	unclassified	0	0	0	0	876	1
13714	unclassified	0	0	0	0	1383	1
13716	unclassified	0	0	0	0	852	1
13717	unclassified	0	0	0	0	1371	1
13719	unclassified	0	0	0	0	804	1
13718	NC_000012.12	9606	64	64	23	1140	2
13718	NC_000011.10	9606	64	64	23	1140	2
13721	unclassified	0	0	0	0	144	1
13724	unclassified	0	0	0	0	174	1
13723	unclassified	0	0	0	0	222	1
13720	unclassified	0	0	0	0	1053	1
13722	unclassified	0	0	0	0	351	1
13725	unclassified	0	0	0	0	303	1
13728	unclassified	0	0	0	0	213	1
13730	unclassified	0	0	0	0	87	1
13729	unclassified	0	0	0	0	342	1
13731	unclassified	0	0	0	0	306	1
13726	unclassified	0	0	0	0	864	1
13734	unclassified	0	0	0	0	537	1
13735	unclassified	0	0	0	0	93	1
13727	unclassified	0	0	0	0	1602	1
13732	unclassified	0	0	0	0	1158	1
13736	unclassified	0	0	0	0	261	1
13738	unclassified	0	0	0	0	201	1
13733	unclassified	0	0	0	0	1290	1
13737	unclassified	0	0	0	0	642	1
13739	unclassified	0	0	0	0	1071	1
13740	unclassified	0	0	0	0	1119	1
13741	unclassified	0	0	0	0	1110	1
13743	unclassified	0	0	0	0	342	1
13744	unclassified	0	0	0	0	648	1
13745	unclassified	0	0	0	0	888	1
13747	unclassified	0	0	0	0	345	1
13746	unclassified	0	0	0	0	981	1
13750	unclassified	0	0	0	0	267	1
13742	unclassified	0	0	0	0	2388	1
13748	unclassified	0	0	0	0	648	1
13749	unclassified	0	0	0	0	963	1
13752	unclassified	0	0	0	0	687	1
13754	unclassified	0	0	0	0	285	1
13755	unclassified	0	0	0	0	249	1
13751	unclassified	0	0	0	0	1140	1
13758	unclassified	0	0	0	0	381	1
13753	unclassified	0	0	0	0	1455	1
13759	unclassified	0	0	0	0	165	1
13757	unclassified	0	0	0	0	852	1
13756	unclassified	0	0	0	0	1206	1
13763	unclassified	0	0	0	0	363	1
13764	unclassified	0	0	0	0	150	1
13762	unclassified	0	0	0	0	876	1
13761	cid|34105	34105	81	64	24	1266	1
13767	unclassified	0	0	0	0	189	1
13766	unclassified	0	0	0	0	747	1
13765	unclassified	0	0	0	0	1170	1
13770	NC_000004.12	9606	64	0	23	243	1
13760	unclassified	0	0	0	0	2475	1
13771	unclassified	0	0	0	0	663	1
13769	unclassified	0	0	0	0	1011	1
13768	cid|582	582	64	0	23	1164	1
13774	unclassified	0	0	0	0	450	1
13772	unclassified	0	0	0	0	1176	1
13776	unclassified	0	0	0	0	558	1
13773	unclassified	0	0	0	0	1107	1
13775	unclassified	0	0	0	0	1374	1
13780	unclassified	0	0	0	0	444	1
13779	unclassified	0	0	0	0	882	1
13782	unclassified	0	0	0	0	168	1
13778	unclassified	0	0	0	0	1284	1
13777	unclassified	0	0	0	0	1875	1
13781	unclassified	0	0	0	0	1134	1
13783	unclassified	0	0	0	0	882	1
13787	unclassified	0	0	0	0	297	1
13784	unclassified	0	0	0	0	1146	1
13788	unclassified	0	0	0	0	294	1
13785	unclassified	0	0	0	0	1083	1
13789	unclassified	0	0	0	0	954	1
13786	unclassified	0	0	0	0	1497	1
13790	unclassified	0	0	0	0	924	1
13792	unclassified	0	0	0	0	249	1
13793	unclassified	0	0	0	0	267	1
13794	unclassified	0	0	0	0	282	1
13791	unclassified	0	0	0	0	1401	1
13798	unclassified	0	0	0	0	183	1
13796	unclassified	0	0	0	0	525	1
13800	unclassified	0	0	0	0	126	1
13797	unclassified	0	0	0	0	897	1
13801	unclassified	0	0	0	0	375	1
13795	unclassified	0	0	0	0	1230	1
13799	unclassified	0	0	0	0	1146	1
13803	unclassified	0	0	0	0	873	1
13804	unclassified	0	0	0	0	1689	1
13805	unclassified	0	0	0	0	1185	1
13807	unclassified	0	0	0	0	132	1
13808	unclassified	0	0	0	0	207	1
13802	NC_000012.12	9606	144	100	27	1920	1
13810	unclassified	0	0	0	0	588	1
13809	unclassified	0	0	0	0	993	1
13806	NC_000004.12	9606	64	0	23	2202	1
13813	unclassified	0	0	0	0	324	1
13812	unclassified	0	0	0	0	666	1
13814	unclassified	0	0	0	0	228	1
13811	unclassified	0	0	0	0	1443	1
13818	unclassified	0	0	0	0	69	1
13819	unclassified	0	0	0	0	135	1
13816	cid|553239	553239	144	144	27	345	2
13816	cid|1778262	1778262	144	144	27	345	2
13821	unclassified	0	0	0	0	357	1
13822	unclassified	0	0	0	0	162	1
13820	unclassified	0	0	0	0	630	1
13824	unclassified	0	0	0	0	135	1
13825	unclassified	0	0	0	0	333	1
13817	cid|43305	43305	81	0	24	1347	1
13826	unclassified	0	0	0	0	111	1
13828	unclassified	0	0	0	0	69	1
13827	unclassified	0	0	0	0	126	1
13829	unclassified	0	0	0	0	396	1
13823	unclassified	0	0	0	0	1041	1
13832	unclassified	0	0	0	0	195	1
13831	unclassified	0	0	0	0	357	1
13830	cid|312279	312279	121	121	26	843	3
13830	cid|1561	1561	121	121	26	843	3
13830	cid|83556	83556	121	121	26	843	3
13834	unclassified	0	0	0	0	294	1
13833	unclassified	0	0	0	0	537	1
13835	unclassified	0	0	0	0	240	1
13815	cid|415229	415229	64	64	23	2721	2
13815	cid|216778	216778	64	64	23	2721	2
13837	unclassified	0	0	0	0	1020	1
13836	unclassified	0	0	0	0	1119	1
13841	unclassified	0	0	0	0	159	1
13840	unclassified	0	0	0	0	441	1
13839	unclassified	0	0	0	0	1251	1
13843	unclassified	0	0	0	0	471	1
13842	unclassified	0	0	0	0	825	1
13844	unclassified	0	0	0	0	525	1
13838	unclassified	0	0	0	0	2112	1
13846	unclassified	0	0	0	0	471	1
13845	unclassified	0	0	0	0	807	1
13848	cid|70864	70864	64	0	23	732	1
13847	unclassified	0	0	0	0	1212	1
13850	unclassified	0	0	0	0	747	1
13851	unclassified	0	0	0	0	594	1
13852	unclassified	0	0	0	0	396	1
13849	unclassified	0	0	0	0	1455	1
13856	unclassified	0	0	0	0	204	1
13853	unclassified	0	0	0	0	618	1
13858	unclassified	0	0	0	0	234	1
13857	unclassified	0	0	0	0	786	1
13854	unclassified	0	0	0	0	1344	1
13855	unclassified	0	0	0	0	1164	1
13860	unclassified	0	0	0	0	144	1
13859	unclassified	0	0	0	0	789	1
13862	unclassified	0	0	0	0	447	1
13863	unclassified	0	0	0	0	474	1
13864	unclassified	0	0	0	0	363	1
13866	unclassified	0	0	0	0	114	1
13865	unclassified	0	0	0	0	267	1
13861	unclassified	0	0	0	0	1038	1
13867	unclassified	0	0	0	0	627	1
13871	unclassified	0	0	0	0	264	1
13870	unclassified	0	0	0	0	408	1
13869	unclassified	0	0	0	0	783	1
13872	unclassified	0	0	0	0	129	1
13875	unclassified	0	0	0	0	162	1
13874	unclassified	0	0	0	0	315	1
13876	cid|1229909	1229909	81	0	24	708	1
13868	cid|1164	1164	81	0	24	1644	1
13877	unclassified	0	0	0	0	765	1
13878	unclassified	0	0	0	0	414	1
13880	cid|133539	133539	64	0	23	429	1
13879	unclassified	0	0	0	0	729	1
13882	unclassified	0	0	0	0	324	1
13873	unclassified	0	0	0	0	2115	1
13884	unclassified	0	0	0	0	486	1
13885	cid|1502	1502	64	0	23	162	1
13881	cid|1556	1556	81	0	24	1254	1
13887	unclassified	0	0	0	0	357	1
13886	unclassified	0	0	0	0	642	1
13883	cid|1410606	1410606	196	0	29	1266	1
13888	unclassified	0	0	0	0	651	1
13889	unclassified	0	0	0	0	675	1
13891	cid|944547	944547	64	0	23	951	1
13892	cid|762954	762954	121	0	26	765	1
13890	unclassified	0	0	0	0	1284	1
13893	unclassified	0	0	0	0	819	1
13894	unclassified	0	0	0	0	606	1
13896	unclassified	0	0	0	0	267	1
13898	unclassified	0	0	0	0	270	1
13899	unclassified	0	0	0	0	237	1
13900	unclassified	0	0	0	0	192	1
13897	unclassified	0	0	0	0	756	1
13901	unclassified	0	0	0	0	297	1
13902	unclassified	0	0	0	0	171	1
13903	unclassified	0	0	0	0	147	1
13895	unclassified	0	0	0	0	1200	1
13905	unclassified	0	0	0	0	312	1
13904	NC_000004.12	9606	64	64	23	324	2
13904	cid|1428	1428	64	64	23	324	2
13907	cid|1580092	1580092	100	0	25	258	1
13906	unclassified	0	0	0	0	690	1
13909	unclassified	0	0	0	0	408	1
13911	unclassified	0	0	0	0	147	1
13908	NC_000023.11	9606	64	0	23	945	1
13910	unclassified	0	0	0	0	732	1
13914	unclassified	0	0	0	0	156	1
13912	unclassified	0	0	0	0	801	1
13915	unclassified	0	0	0	0	486	1
13917	unclassified	0	0	0	0	282	1
13918	unclassified	0	0	0	0	192	1
13913	cid|316068	316068	64	0	23	2055	1
13920	unclassified	0	0	0	0	1053	1
13919	unclassified	0	0	0	0	1272	1
13921	cid|1345697	1345697	81	81	24	492	2
13921	cid|33940	33940	81	81	24	492	2
13922	unclassified	0	0	0	0	447	1
13916	unclassified	0	0	0	0	2589	1
13926	unclassified	0	0	0	0	399	1
13924	unclassified	0	0	0	0	1008	1
13923	unclassified	0	0	0	0	1440	1
13929	unclassified	0	0	0	0	135	1
13928	unclassified	0	0	0	0	411	1
13930	unclassified	0	0	0	0	210	1
13931	unclassified	0	0	0	0	111	1
13932	NC_000004.12	9606	81	0	24	246	1
13927	unclassified	0	0	0	0	972	1
13935	unclassified	0	0	0	0	150	1
13934	unclassified	0	0	0	0	816	1
13933	cid|39152	39152	121	0	26	978	1
13938	unclassified	0	0	0	0	138	1
13925	cid|1229909	1229909	81	0	24	2394	1
13936	unclassified	0	0	0	0	879	1
13941	unclassified	0	0	0	0	213	1
13937	unclassified	0	0	0	0	954	1
13942	unclassified	0	0	0	0	645	1
13943	unclassified	0	0	0	0	618	1
13944	unclassified	0	0	0	0	459	1
13939	unclassified	0	0	0	0	1731	1
13945	unclassified	0	0	0	0	441	1
13940	cid|562	562	64	0	23	1812	1
13947	unclassified	0	0	0	0	357	1
13949	unclassified	0	0	0	0	495	1
13950	unclassified	0	0	0	0	591	1
13951	unclassified	0	0	0	0	132	1
13946	unclassified	0	0	0	0	1431	1
13948	unclassified	0	0	0	0	738	1
13954	unclassified	0	0	0	0	309	1
13956	unclassified	0	0	0	0	258	1
13953	unclassified	0	0	0	0	681	1
13958	unclassified	0	0	0	0	270	1
13952	unclassified	0	0	0	0	1011	1
13957	unclassified	0	0	0	0	462	1
13961	unclassified	0	0	0	0	150	1
13959	unclassified	0	0	0	0	315	1
13955	unclassified	0	0	0	0	1518	1
13963	unclassified	0	0	0	0	522	1
13965	unclassified	0	0	0	0	117	1
13960	unclassified	0	0	0	0	1083	1
13964	unclassified	0	0	0	0	690	1
13966	cid|1814128	1814128	81	0	24	726	1
13968	unclassified	0	0	0	0	630	1
13969	unclassified	0	0	0	0	696	1
13967	cid|1410606	1410606	361	0	34	1533	1
13970	unclassified	0	0	0	0	918	1
13962	cid|2287	2287	144	0	27	2769	1
13974	unclassified	0	0	0	0	414	1
13971	unclassified	0	0	0	0	906	1
13972	unclassified	0	0	0	0	1071	1
13973	unclassified	0	0	0	0	1080	1
13977	unclassified	0	0	0	0	444	1
13976	unclassified	0	0	0	0	1029	1
13975	unclassified	0	0	0	0	1299	1
13979	unclassified	0	0	0	0	243	1
13982	unclassified	0	0	0	0	342	1
13980	unclassified	0	0	0	0	687	1
13983	unclassified	0	0	0	0	174	1
13981	unclassified	0	0	0	0	657	1
13978	unclassified	0	0	0	0	1476	1
13986	unclassified	0	0	0	0	345	1
13987	unclassified	0	0	0	0	264	1
13988	unclassified	0	0	0	0	279	1
13984	unclassified	0	0	0	0	1029	1
13990	unclassified	0	0	0	0	336	1
13985	unclassified	0	0	0	0	1110	1
13991	unclassified	0	0	0	0	219	1
13989	unclassified	0	0	0	0	651	1
13993	unclassified	0	0	0	0	384	1
13996	unclassified	0	0	0	0	168	1
13992	unclassified	0	0	0	0	675	1
13995	unclassified	0	0	0	0	753	1
13998	unclassified	0	0	0	0	315	1
13997	unclassified	0	0	0	0	468	1
13994	unclassified	0	0	0	0	990	1
14001	unclassified	0	0	0	0	132	1
13999	unclassified	0	0	0	0	354	1
14000	unclassified	0	0	0	0	381	1
14003	unclassified	0	0	0	0	198	1
14006	unclassified	0	0	0	0	105	1
14005	unclassified	0	0	0	0	441	1
14008	unclassified	0	0	0	0	378	1
14002	unclassified	0	0	0	0	1035	1
14004	cid|1229909	1229909	81	0	24	1005	1
14007	unclassified	0	0	0	0	864	1
14010	unclassified	0	0	0	0	462	1
14012	unclassified	0	0	0	0	624	1
14009	unclassified	0	0	0	0	1173	1
14015	unclassified	0	0	0	0	333	1
14014	unclassified	0	0	0	0	708	1
14011	unclassified	0	0	0	0	1353	1
14013	cid|1496	1496	100	0	25	1266	1
14018	unclassified	0	0	0	0	546	1
14016	NC_000019.10	9606	121	121	26	576	3
14016	NC_000006.12	9606	121	121	26	576	3
14016	NC_000004.12	9606	121	121	26	576	3
14017	unclassified	0	0	0	0	738	1
14021	unclassified	0	0	0	0	180	1
14020	unclassified	0	0	0	0	240	1
14024	unclassified	0	0	0	0	222	1
14019	unclassified	0	0	0	0	705	1
14022	unclassified	0	0	0	0	351	1
14027	unclassified	0	0	0	0	102	1
14023	unclassified	0	0	0	0	546	1
14026	unclassified	0	0	0	0	483	1
14028	unclassified	0	0	0	0	459	1
14025	unclassified	0	0	0	0	822	1
14031	unclassified	0	0	0	0	357	1
14032	unclassified	0	0	0	0	369	1
14033	cid|549	549	64	0	23	363	1
14035	unclassified	0	0	0	0	126	1
14030	cid|2173	2173	64	64	23	1005	2
14030	NC_000013.11	9606	64	64	23	1005	2
14036	unclassified	0	0	0	0	339	1
14029	cid|42422	42422	64	0	23	1512	1
14034	unclassified	0	0	0	0	765	1
14039	unclassified	0	0	0	0	291	1
14037	unclassified	0	0	0	0	570	1
14041	unclassified	0	0	0	0	573	1
14040	unclassified	0	0	0	0	897	1
14044	unclassified	0	0	0	0	201	1
14043	unclassified	0	0	0	0	360	1
14045	unclassified	0	0	0	0	411	1
14046	unclassified	0	0	0	0	252	1
14048	unclassified	0	0	0	0	198	1
14042	unclassified	0	0	0	0	1437	1
14047	unclassified	0	0	0	0	387	1
14049	unclassified	0	0	0	0	291	1
14050	unclassified	0	0	0	0	192	1
14038	unclassified	0	0	0	0	2358	1
14053	unclassified	0	0	0	0	375	1
14052	unclassified	0	0	0	0	408	1
14056	unclassified	0	0	0	0	240	1
14054	unclassified	0	0	0	0	351	1
14058	unclassified	0	0	0	0	144	1
14055	unclassified	0	0	0	0	501	1
14060	unclassified	0	0	0	0	420	1
14059	unclassified	0	0	0	0	528	1
14057	unclassified	0	0	0	0	1056	1
14063	unclassified	0	0	0	0	588	1
14051	unclassified	0	0	0	0	2439	1
14064	unclassified	0	0	0	0	207	1
14065	unclassified	0	0	0	0	273	1
14067	unclassified	0	0	0	0	135	1
14066	unclassified	0	0	0	0	354	1
14069	unclassified	0	0	0	0	126	1
14061	NW_003315959.1	9606	169	169	28	1473	4
14061	NC_000006.12	9606	169	169	28	1473	4
14061	NC_000019.10	9606	169	169	28	1473	4
14061	NC_000023.11	9606	169	169	28	1473	4
14068	unclassified	0	0	0	0	639	1
14070	unclassified	0	0	0	0	651	1
14062	NC_000005.10	9606	81	81	24	1947	3
14062	NT_187498.1	9606	81	81	24	1947	3
14062	NC_000011.10	9606	81	81	24	1947	3
14072	unclassified	0	0	0	0	435	1
14073	unclassified	0	0	0	0	213	1
14076	unclassified	0	0	0	0	162	1
14071	unclassified	0	0	0	0	945	1
14075	unclassified	0	0	0	0	465	1
14078	unclassified	0	0	0	0	297	1
14079	unclassified	0	0	0	0	249	1
14077	unclassified	0	0	0	0	630	1
14080	cid|44001	44001	64	0	23	234	1
14082	unclassified	0	0	0	0	396	1
14074	NC_000004.12	9606	64	0	23	1542	1
14083	unclassified	0	0	0	0	651	1
14086	unclassified	0	0	0	0	153	1
14081	unclassified	0	0	0	0	909	1
14085	unclassified	0	0	0	0	378	1
14087	unclassified	0	0	0	0	330	1
14088	unclassified	0	0	0	0	618	1
14090	unclassified	0	0	0	0	534	1
14089	unclassified	0	0	0	0	729	1
14093	unclassified	0	0	0	0	414	1
14084	unclassified	0	0	0	0	1725	1
14092	unclassified	0	0	0	0	567	1
14091	unclassified	0	0	0	0	1026	1
14096	unclassified	0	0	0	0	756	1
14094	unclassified	0	0	0	0	921	1
14095	unclassified	0	0	0	0	930	1
14099	unclassified	0	0	0	0	606	1
14098	unclassified	0	0	0	0	810	1
14101	unclassified	0	0	0	0	561	1
14100	unclassified	0	0	0	0	1512	1
14103	unclassified	0	0	0	0	429	1
14097	unclassified	0	0	0	0	2133	1
14105	unclassified	0	0	0	0	324	1
14102	NC_000002.12	9606	522	0	60	1062	1
14106	unclassified	0	0	0	0	441	1
14107	unclassified	0	0	0	0	198	1
14109	unclassified	0	0	0	0	267	1
14104	unclassified	0	0	0	0	843	1
14110	unclassified	0	0	0	0	288	1
14111	unclassified	0	0	0	0	426	1
14112	unclassified	0	0	0	0	426	1
14115	unclassified	0	0	0	0	258	1
14108	unclassified	0	0	0	0	1068	1
14114	unclassified	0	0	0	0	462	1
14117	unclassified	0	0	0	0	105	1
14113	unclassified	0	0	0	0	996	1
14116	unclassified	0	0	0	0	510	1
14121	unclassified	0	0	0	0	444	1
14118	unclassified	0	0	0	0	855	1
14123	unclassified	0	0	0	0	204	1
14120	unclassified	0	0	0	0	1362	1
14122	unclassified	0	0	0	0	972	1
14124	unclassified	0	0	0	0	807	1
14119	cid|446683	446683	64	0	23	1815	1
14128	unclassified	0	0	0	0	126	1
14127	unclassified	0	0	0	0	423	1
14125	unclassified	0	0	0	0	981	1
14129	unclassified	0	0	0	0	426	1
14126	unclassified	0	0	0	0	858	1
14130	unclassified	0	0	0	0	546	1
14132	unclassified	0	0	0	0	363	1
14133	unclassified	0	0	0	0	291	1
14135	unclassified	0	0	0	0	375	1
14131	cid|2322	2322	196	0	29	1101	1
14136	unclassified	0	0	0	0	933	1
14137	unclassified	0	0	0	0	573	1
14134	unclassified	0	0	0	0	1245	1
14140	unclassified	0	0	0	0	153	1
14141	unclassified	0	0	0	0	132	1
14143	unclassified	0	0	0	0	276	1
14142	unclassified	0	0	0	0	636	1
14138	unclassified	0	0	0	0	1203	1
14139	cid|983545	983545	121	0	26	1050	1
14144	unclassified	0	0	0	0	513	1
14145	unclassified	0	0	0	0	402	1
14147	unclassified	0	0	0	0	201	1
14149	unclassified	0	0	0	0	222	1
14151	unclassified	0	0	0	0	255	1
14148	unclassified	0	0	0	0	765	1
14152	unclassified	0	0	0	0	345	1
14150	unclassified	0	0	0	0	1020	1
14153	unclassified	0	0	0	0	480	1
14155	unclassified	0	0	0	0	90	1
14146	unclassified	0	0	0	0	1443	1
14154	unclassified	0	0	0	0	555	1
14157	unclassified	0	0	0	0	795	1
14156	cid|1410606	1410606	100	0	25	1068	1
14158	unclassified	0	0	0	0	1131	1
14161	unclassified	0	0	0	0	312	1
14162	unclassified	0	0	0	0	183	1
14163	unclassified	0	0	0	0	138	1
14164	unclassified	0	0	0	0	156	1
14166	unclassified	0	0	0	0	348	1
14165	cid|999	999	64	0	23	504	1
14168	unclassified	0	0	0	0	177	1
14167	unclassified	0	0	0	0	333	1
14169	unclassified	0	0	0	0	735	1
14159	cid|2187	2187	64	64	23	2481	2
14159	cid|1229909	1229909	64	64	23	2481	2
14171	unclassified	0	0	0	0	240	1
14160	cid|29292	29292	100	100	25	2127	2
14160	NC_021901.1	1301279	100	100	25	2127	2
14170	cid|1580092	1580092	64	0	23	1341	1
14173	unclassified	0	0	0	0	438	1
14172	unclassified	0	0	0	0	801	1
14175	unclassified	0	0	0	0	465	1
14174	unclassified	0	0	0	0	831	1
14178	unclassified	0	0	0	0	189	1
14177	unclassified	0	0	0	0	324	1
14176	unclassified	0	0	0	0	705	1
14180	unclassified	0	0	0	0	222	1
14179	unclassified	0	0	0	0	363	1
14183	unclassified	0	0	0	0	150	1
14182	cid|33033	33033	64	0	23	825	1
14185	unclassified	0	0	0	0	606	1
14186	unclassified	0	0	0	0	180	1
14181	unclassified	0	0	0	0	1152	1
14188	unclassified	0	0	0	0	174	1
14184	unclassified	0	0	0	0	936	1
14189	unclassified	0	0	0	0	363	1
14187	unclassified	0	0	0	0	915	1
14192	unclassified	0	0	0	0	537	1
14193	unclassified	0	0	0	0	435	1
14194	unclassified	0	0	0	0	447	1
14190	unclassified	0	0	0	0	1410	1
14195	unclassified	0	0	0	0	459	1
14191	unclassified	0	0	0	0	1653	1
14196	cid|996	996	676	0	41	624	1
14199	unclassified	0	0	0	0	435	1
14200	unclassified	0	0	0	0	249	1
14198	unclassified	0	0	0	0	795	1
14201	unclassified	0	0	0	0	171	1
14204	unclassified	0	0	0	0	120	1
14203	unclassified	0	0	0	0	288	1
14197	NC_000023.11	9606	400	0	35	1095	1
14202	unclassified	0	0	0	0	681	1
14205	unclassified	0	0	0	0	648	1
14207	unclassified	0	0	0	0	699	1
14210	unclassified	0	0	0	0	180	1
14209	unclassified	0	0	0	0	429	1
14208	unclassified	0	0	0	0	759	1
14211	unclassified	0	0	0	0	813	1
14206	unclassified	0	0	0	0	1809	1
14214	unclassified	0	0	0	0	264	1
14213	unclassified	0	0	0	0	891	1
14215	unclassified	0	0	0	0	267	1
14212	unclassified	0	0	0	0	1185	1
14218	unclassified	0	0	0	0	294	1
14219	unclassified	0	0	0	0	252	1
14216	unclassified	0	0	0	0	582	1
14217	unclassified	0	0	0	0	582	1
14222	unclassified	0	0	0	0	186	1
14220	unclassified	0	0	0	0	396	1
14225	unclassified	0	0	0	0	276	1
14226	unclassified	0	0	0	0	483	1
14221	unclassified	0	0	0	0	1215	1
14227	unclassified	0	0	0	0	249	1
14224	unclassified	0	0	0	0	1038	1
14228	unclassified	0	0	0	0	213	1
14223	unclassified	0	0	0	0	1341	1
14232	unclassified	0	0	0	0	339	1
14231	cid|1561	1561	121	0	26	726	1
14233	unclassified	0	0	0	0	489	1
14234	unclassified	0	0	0	0	276	1
14229	unclassified	0	0	0	0	1179	1
14236	unclassified	0	0	0	0	417	1
14237	unclassified	0	0	0	0	540	1
14235	unclassified	0	0	0	0	771	1
14238	unclassified	0	0	0	0	327	1
14230	unclassified	0	0	0	0	2097	1
14241	unclassified	0	0	0	0	411	1
14240	cid|1358	1358	64	0	23	858	1
14242	unclassified	0	0	0	0	651	1
14243	unclassified	0	0	0	0	495	1
14244	unclassified	0	0	0	0	162	1
14247	unclassified	0	0	0	0	189	1
14248	unclassified	0	0	0	0	336	1
14246	unclassified	0	0	0	0	708	1
14245	unclassified	0	0	0	0	780	1
14239	unclassified	0	0	0	0	1875	1
14251	unclassified	0	0	0	0	216	1
14249	unclassified	0	0	0	0	441	1
14250	NC_000009.12	9606	100	0	25	414	1
14253	unclassified	0	0	0	0	315	1
14255	unclassified	0	0	0	0	261	1
14252	unclassified	0	0	0	0	591	1
14257	unclassified	0	0	0	0	390	1
14254	unclassified	0	0	0	0	888	1
14256	unclassified	0	0	0	0	897	1
14261	unclassified	0	0	0	0	111	1
14259	unclassified	0	0	0	0	735	1
14258	unclassified	0	0	0	0	1113	1
14262	unclassified	0	0	0	0	336	1
14263	unclassified	0	0	0	0	102	1
14266	unclassified	0	0	0	0	132	1
14260	unclassified	0	0	0	0	894	1
14265	unclassified	0	0	0	0	759	1
14267	unclassified	0	0	0	0	663	1
14269	unclassified	0	0	0	0	369	1
14271	unclassified	0	0	0	0	237	1
14264	NC_000017.11	9606	64	0	23	1323	1
14270	cid|788	788	64	0	23	555	1
14273	unclassified	0	0	0	0	285	1
14272	unclassified	0	0	0	0	360	1
14275	unclassified	0	0	0	0	312	1
14277	unclassified	0	0	0	0	504	1
14276	unclassified	0	0	0	0	819	1
14268	unclassified	0	0	0	0	2367	1
14274	unclassified	0	0	0	0	1185	1
14280	unclassified	0	0	0	0	345	1
14281	unclassified	0	0	0	0	693	1
14278	unclassified	0	0	0	0	879	1
14279	unclassified	0	0	0	0	1008	1
14283	unclassified	0	0	0	0	306	1
14282	unclassified	0	0	0	0	747	1
14284	unclassified	0	0	0	0	675	1
14286	unclassified	0	0	0	0	540	1
14285	unclassified	0	0	0	0	882	1
14290	cid|1566358	1566358	100	0	25	540	1
14288	unclassified	0	0	0	0	852	1
14289	unclassified	0	0	0	0	861	1
14292	unclassified	0	0	0	0	147	1
14293	unclassified	0	0	0	0	195	1
14291	unclassified	0	0	0	0	408	1
14287	unclassified	0	0	0	0	1575	1
14294	unclassified	0	0	0	0	324	1
14295	unclassified	0	0	0	0	303	1
14296	unclassified	0	0	0	0	513	1
14297	unclassified	0	0	0	0	759	1
14298	unclassified	0	0	0	0	786	1
14301	unclassified	0	0	0	0	228	1
14299	unclassified	0	0	0	0	951	1
14303	unclassified	0	0	0	0	828	1
14300	unclassified	0	0	0	0	1692	1
14302	NC_000014.9	9606	169	0	28	1176	1
14306	unclassified	0	0	0	0	123	1
14305	unclassified	0	0	0	0	516	1
14304	unclassified	0	0	0	0	1767	1
14307	unclassified	0	0	0	0	840	1
14308	unclassified	0	0	0	0	807	1
14310	unclassified	0	0	0	0	237	1
14313	unclassified	0	0	0	0	171	1
14312	unclassified	0	0	0	0	273	1
14311	unclassified	0	0	0	0	279	1
14315	unclassified	0	0	0	0	183	1
14314	unclassified	0	0	0	0	384	1
14309	unclassified	0	0	0	0	1248	1
14316	unclassified	0	0	0	0	543	1
14317	unclassified	0	0	0	0	480	1
14321	unclassified	0	0	0	0	123	1
14320	unclassified	0	0	0	0	483	1
14319	unclassified	0	0	0	0	669	1
14322	unclassified	0	0	0	0	357	1
14318	unclassified	0	0	0	0	819	1
14326	unclassified	0	0	0	0	462	1
14323	unclassified	0	0	0	0	765	1
14325	unclassified	0	0	0	0	867	1
14329	unclassified	0	0	0	0	330	1
14327	unclassified	0	0	0	0	786	1
14324	unclassified	0	0	0	0	1419	1
14330	unclassified	0	0	0	0	441	1
14333	unclassified	0	0	0	0	213	1
