items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index	ECGs_and_EAGs!EAG	ECGs_and_EAGs!ECG	ECGs_and_EAGs!NA	EAG_ECG_ratio
GC_00003035	2	2	1	0	0.6875	0.835007496251874	0.754108147364016	0	2	0	0.0
GC_00003036	1	2	2	0	0.732394366197183	0.83012563485699	0.778203591371552	0	2	0	0.0
GC_00003037	2	2	1	0	0.861111111111111	0.9700061842919	0.912320696481008	0	2	0	0.0
GC_00003038	2	2	1	0	0.873873873873874	0.584771828510452	0.700672990401193	0	2	0	0.0
GC_00003039	1	2	2	0	0.794444444444444	0.924519230769231	0.854560427608067	0	2	0	0.0
GC_00003040	1	2	2	0	0.63677130044843	0.957525529080952	0.764882379582267	0	2	0	0.0
GC_00003041	1	2	2	0	0.970588235294118	0.571495825748541	0.719399336267294	1	1	0	0.5
GC_00003042	1	2	2	0	0.861111111111111	0.594850948509485	0.703634765524017	0	2	0	0.0
GC_00003043	1	2	2	0	0.764227642276423	0.717741935483871	0.740255718267486	0	2	0	0.0
GC_00003044	2	2	1	0	0.91156462585034	0.98	0.944544342947565	0	2	0	0.0
GC_00003045	2	2	1	0	0.671717171717172	0.54294122357463	0.600502897805431	0	2	0	0.0
GC_00003046	1	2	2	0	0.968824940047962	1.0	0.984165651644336	1	1	0	0.5
GC_00003047	2	2	1	0	0.575091575091575	0.553177674466924	0.563921812526866	0	2	0	0.0
GC_00003048	2	2	1	0	0.627450980392157	0.935897435897436	0.751246181058048	0	2	0	0.0
GC_00003049	2	2	1	0	0.677333333333333	0.54446203802508	0.603672751974775	0	2	0	0.0
GC_00003050	2	2	1	0	0.717171717171717	0.517234094692459	0.601010883625304	0	2	0	0.0
GC_00003051	1	2	2	0	0.728070175438597	0.520987981618949	0.607362930277446	0	2	0	0.0
GC_00003052	1	2	2	0	0.923172242874845	0.576067272241902	0.709438765987886	0	2	0	0.0
GC_00003053	2	2	1	0	0.794871794871795	0.891363636363636	0.840356928095992	0	2	0	0.0
GC_00003054	1	2	2	0	0.711711711711712	0.533263410248725	0.609698632216373	0	2	0	0.0
GC_00003055	2	2	1	0	0.796363636363636	1.0	0.88663967611336	0	2	0	0.0
GC_00003056	2	2	1	0	0.627450980392157	0.502230598563826	0.557900717019819	1	1	0	0.5
GC_00003057	2	2	1	0	0.791327913279133	0.880091185410333	0.833352594561335	0	2	0	0.0
GC_00003058	2	2	1	0	0.935294117647059	0.672589869281044	0.782481016593014	0	2	0	0.0
GC_00003059	2	2	1	0	0.587878787878788	0.52014652014652	0.551942457574483	0	2	0	0.0
GC_00003060	2	2	1	0	0.691823899371069	0.586759220886861	0.634974833867647	0	2	0	0.0
GC_00003061	1	2	2	0	1.0	0.671130952380953	0.803205699020481	0	2	0	0.0
GC_00003062	2	2	1	0	0.631782945736434	0.92601683029453	0.751112755113614	0	2	0	0.0
GC_00003063	1	2	2	0	0.811936936936937	0.970880069025019	0.884323390164158	0	2	0	0.0
GC_00003064	2	2	1	0	0.842105263157895	0.79544613106257	0.818110962367991	0	2	0	0.0
GC_00003065	2	2	1	0	0.627272727272727	0.865342027559056	0.727321570275988	0	2	0	0.0
GC_00003066	2	2	1	0	0.638418079096045	0.983444816053512	0.774231844429675	0	2	0	0.0
GC_00003067	1	2	2	0	0.823008849557522	0.751632669515439	0.785703070997314	0	2	0	0.0
GC_00003068	2	2	1	0	0.63718820861678	0.587851002865329	0.611526102901086	0	2	0	0.0
GC_00003069	1	2	2	0	0.770114942528736	0.550302802685321	0.641912626211647	0	2	0	0.0
GC_00003070	2	2	1	0	0.671232876712329	0.567894413750768	0.615254629519665	0	2	0	0.0
GC_00003071	1	2	2	0	1.0	0.414914312181566	0.586486840382349	0	2	0	0.0
GC_00003072	2	2	1	0	0.607017543859649	0.559690917355151	0.582394346604346	0	2	0	0.0
GC_00003073	1	2	2	0	1.0	0.500315370903611	0.666946937432602	0	2	0	0.0
GC_00003074	1	2	2	0	0.803921568627451	0.583057851239669	0.675904452012781	0	2	0	0.0
GC_00003075	2	2	1	0	0.707165109034268	0.955839768339769	0.812909863577331	0	2	0	0.0
GC_00003076	2	2	1	0	0.690972222222222	0.945017256255394	0.798270016015963	0	2	0	0.0
GC_00003077	2	2	1	0	0.789473684210526	0.617595048629531	0.693036561771369	0	2	0	0.0
GC_00003078	2	2	1	0	0.759036144578313	0.879287428301265	0.814748625487828	0	2	0	0.0
GC_00003079	2	2	1	0	0.776515151515151	0.505187652675996	0.612132337353895	0	2	0	0.0
GC_00003080	1	2	2	0	0.87037037037037	0.607444668008048	0.715518284688464	1	1	0	0.5
GC_00003081	1	2	2	0	0.994047619047619	1.0	0.997014925373134	0	2	0	0.0
GC_00003082	2	2	1	0	0.783950617283951	0.758237689744538	0.770879797511273	0	2	0	0.0
GC_00003083	2	2	1	0	0.780141843971631	0.527644770312733	0.629518240327022	0	2	0	0.0
GC_00003084	2	2	1	0	0.708967851099831	0.617903040628124	0.66031049988847	0	2	0	0.0
GC_00003085	2	2	1	0	0.886178861788618	0.581188118811882	0.701987481554219	0	2	0	0.0
GC_00003086	1	2	2	0	1.0	0.418561408463967	0.590120957706285	0	2	0	0.0
GC_00003087	1	2	2	0	0.670498084291188	0.900021477663231	0.768487946553364	0	2	0	0.0
GC_00003088	2	2	1	0	0.603305785123967	0.901326699834163	0.722801903764261	0	2	0	0.0
GC_00003089	2	2	1	0	0.845679012345679	0.86844350893162	0.856910098076354	0	2	0	0.0
GC_00003090	2	2	1	0	0.760683760683761	0.815051020408163	0.786929479240897	0	2	0	0.0
GC_00003091	2	2	1	0	0.683908045977011	0.571340564564034	0.622576923514729	0	2	0	0.0
GC_00003092	1	2	2	0	0.836065573770492	0.512508031112873	0.635471908307784	0	2	0	0.0
GC_00003093	1	2	2	0	0.92156862745098	0.49697257202001	0.64572580796111	0	2	0	0.0
GC_00003094	2	2	1	0	0.700680272108844	0.511625895725228	0.591411940888103	0	2	0	0.0
GC_00003095	1	2	2	0	0.688405797101449	0.905882352941177	0.782311106357949	0	2	0	0.0
GC_00003096	2	2	1	0	0.863636363636364	0.533940640611226	0.659900029627931	1	1	0	0.5
GC_00003097	2	2	1	0	0.80327868852459	0.511020378667435	0.624655057333829	0	2	0	0.0
GC_00003098	2	2	1	0	0.597222222222222	0.531708246048372	0.562564283990563	0	2	0	0.0
GC_00003099	2	2	1	0	0.772222222222222	0.514311080486573	0.617414947052872	0	2	0	0.0
GC_00003100	2	2	1	0	0.833333333333333	1.0	0.909090909090909	0	2	0	0.0
GC_00003101	2	2	1	0	0.926829268292683	1.0	0.962025316455696	0	2	0	0.0
GC_00003102	2	2	1	0	0.624472573839662	0.993710691823901	0.76696513496671	0	2	0	0.0
GC_00003103	2	2	1	0	0.72280701754386	0.609969952219101	0.661611915507923	0	2	0	0.0
GC_00003104	1	2	2	0	0.760683760683761	0.836282194848824	0.796693608610235	0	2	0	0.0
GC_00003105	1	2	2	0	1.0	0.513655336911151	0.678695241096754	0	2	0	0.0
GC_00003106	2	2	1	0	0.684782608695652	0.753843269591302	0.717655324417047	0	2	0	0.0
GC_00003107	1	2	2	0	0.954436450839328	1.0	0.976687116564417	0	2	0	0.0
GC_00003108	1	2	2	0	0.698245614035088	0.553059685412626	0.617229863582349	0	2	0	0.0
GC_00003109	2	2	1	0	0.927083333333333	0.602691511387163	0.730493454349622	0	2	0	0.0
GC_00003110	2	2	1	0	0.822751322751323	0.91510631545541	0.86647480777072	0	2	0	0.0
GC_00003111	2	2	1	0	0.842767295597484	0.518155467720686	0.641747634767014	0	2	0	0.0
GC_00003112	1	2	2	0	0.879310344827586	0.471022918773172	0.613441638879141	0	2	0	0.0
GC_00003113	1	2	2	0	0.675675675675676	0.830337078651685	0.745064827697457	0	2	0	0.0
GC_00003114	2	2	1	0	0.776556776556777	0.539553752535496	0.636715706753079	0	2	0	0.0
GC_00003115	2	2	1	0	0.645833333333333	0.79825489159175	0.714000167840277	0	2	0	0.0
GC_00003116	2	2	1	0	0.852886405959032	0.988996189222695	0.915912238423753	0	2	0	0.0
GC_00003117	1	2	2	0	0.960709759188847	0.742464423383473	0.837604074432046	0	2	0	0.0
GC_00003118	2	2	1	0	0.566523605150215	0.987342228633251	0.719949775226609	0	2	0	0.0
GC_00003119	2	2	1	0	0.826007326007326	0.829736547085204	0.827867736896164	0	2	0	0.0
GC_00003120	2	2	1	0	0.63768115942029	0.506550384162629	0.564601872914912	0	2	0	0.0
GC_00003121	2	2	1	0	0.71900826446281	1.0	0.836538461538462	0	2	0	0.0
GC_00003122	1	2	2	0	0.970720720720721	0.862750369673343	0.913556439519726	0	2	0	0.0
GC_00003123	1	2	2	0	0.712018140589569	0.864740282077743	0.780983007779126	0	2	0	0.0
GC_00003124	2	2	1	0	0.698198198198198	0.730548068283917	0.714006898130208	0	2	0	0.0
GC_00003125	2	2	1	0	0.679824561403509	0.78368085132649	0.728067674228205	0	2	0	0.0
GC_00003126	1	2	2	0	0.721393034825871	0.527704683858358	0.609531948839695	0	2	0	0.0
GC_00003127	2	2	1	0	0.644675925925926	0.916054999494491	0.756771837322445	0	2	0	0.0
GC_00003128	2	2	1	0	0.764631043256997	0.918145012881852	0.834385747883654	0	2	0	0.0
GC_00003129	2	2	1	0	0.848822800495663	0.989011287171697	0.913570312067087	0	2	0	0.0
GC_00003130	2	2	1	0	0.649122807017544	0.705435417884278	0.676108579474059	0	2	0	0.0
GC_00003131	1	2	2	0	0.869047619047619	0.61544227886057	0.720582400538636	0	2	0	0.0
GC_00003132	1	2	2	0	0.691358024691358	0.534043626276636	0.602602985347648	0	2	0	0.0
GC_00003133	2	2	1	0	0.753357753357753	0.880328139170581	0.811908864704428	0	2	0	0.0
GC_00003134	2	2	1	0	0.820224719101124	0.788535219569703	0.804067858014012	0	2	0	0.0
GC_00003135	2	2	1	0	0.82560706401766	0.601215479488786	0.69576661669905	0	2	0	0.0
GC_00003136	2	2	1	0	0.824561403508772	0.493014310764187	0.617073565685668	0	2	0	0.0
GC_00003137	2	2	1	0	0.645276292335116	0.992063604040861	0.781945307254765	0	2	0	0.0
GC_00003138	1	2	2	0	1.0	0.463890923890922	0.633777990313556	0	2	0	0.0
GC_00003139	2	2	1	0	0.644257703081233	0.931902066929133	0.761832774265603	0	2	0	0.0
GC_00003140	2	2	1	0	0.727272727272727	0.880634920634922	0.796639982769143	0	2	0	0.0
GC_00003141	1	2	2	0	0.884353741496599	1.0	0.938628158844765	0	2	0	0.0
GC_00003142	2	2	1	0	0.685897435897436	0.705079213438421	0.695356064866944	0	2	0	0.0
GC_00003143	1	2	2	0	0.631808278867102	0.730714285714284	0.677671470846558	0	2	0	0.0
GC_00003144	1	2	2	0	0.968599033816425	0.771778506123859	0.859059483584813	0	2	0	0.0
GC_00003145	2	2	1	0	0.955223880597015	0.657456202820111	0.778849905617598	0	2	0	0.0
GC_00003146	2	2	1	0	0.661904761904762	0.666322314049586	0.664106191805986	0	2	0	0.0
GC_00003147	2	2	1	0	0.855855855855856	0.511558441558442	0.640362308114199	0	2	0	0.0
GC_00003148	1	2	2	0	0.736842105263158	0.676470588235295	0.705366922234393	0	2	0	0.0
GC_00003149	2	2	1	0	0.997354497354497	0.547657375243582	0.707060645805972	0	2	0	0.0
GC_00003150	2	2	1	0	0.820289855072464	0.558584323889535	0.664601688943114	0	2	0	0.0
GC_00003151	2	2	1	0	0.814814814814815	0.61986301369863	0.704093360445584	0	2	0	0.0
GC_00003152	2	2	1	0	0.752168525402726	0.992633593002595	0.855830856735043	0	2	0	0.0
GC_00003153	2	2	1	0	1.0	0.848173515981735	0.917850525015441	0	2	0	0.0
GC_00003154	2	2	1	0	0.836213991769547	1.0	0.910802330793366	0	2	0	0.0
GC_00003155	2	2	1	0	0.734299516908213	0.582994984475759	0.649957826455207	0	2	0	0.0
GC_00003156	1	2	2	0	0.939102564102564	0.950923714967952	0.944976171899059	0	2	0	0.0
GC_00003157	1	2	2	0	0.96551724137931	0.731512605042017	0.832381391457282	0	2	0	0.0
GC_00003158	2	2	1	0	0.648148148148148	0.524154589371979	0.579594017094016	0	2	0	0.0
GC_00003159	2	2	1	0	0.642222222222222	0.877056983544131	0.741490415783199	0	2	0	0.0
GC_00003160	2	2	1	0	0.645161290322581	0.550751879699248	0.594230086700806	0	2	0	0.0
GC_00003161	2	2	1	0	0.836088154269972	0.983789613406341	0.903945151341807	0	2	0	0.0
GC_00003162	1	2	2	0	0.770833333333333	0.615370573201897	0.684384379441088	1	1	0	0.5
GC_00003163	2	2	1	0	0.691441441441441	0.943818389678261	0.798154685144108	0	2	0	0.0
GC_00003164	1	2	2	0	0.957854406130268	0.679166666666668	0.794788527739583	0	2	0	0.0
GC_00003165	1	2	2	0	0.870833333333333	0.710582433693189	0.782588465656513	1	1	0	0.5
GC_00003166	2	2	1	0	0.784313725490196	1.0	0.879120879120879	0	2	0	0.0
GC_00003167	1	2	2	0	0.851581508515815	0.773678025851938	0.810762695346171	0	2	0	0.0
GC_00003168	2	2	1	0	0.702020202020202	0.504501977504138	0.587093360035328	0	2	0	0.0
GC_00003169	1	2	2	0	0.934895833333333	0.618861688748498	0.744738102307484	1	1	0	0.5
GC_00003170	2	2	1	0	0.666666666666667	0.888888888888888	0.761904761904762	0	2	0	0.0
GC_00003171	1	2	2	0	0.84593837535014	0.876824817518249	0.861104723700393	0	2	0	0.0
GC_00003172	2	2	1	0	0.712592592592593	0.836889387984278	0.769755552078018	0	2	0	0.0
GC_00003173	2	2	1	0	0.738396624472574	0.898144581407294	0.810473851580075	0	2	0	0.0
GC_00003174	2	2	1	0	0.587878787878788	0.57468297609696	0.581205991580337	0	2	0	0.0
GC_00003175	2	2	1	0	0.710045662100457	0.881826708029724	0.786667625507724	0	2	0	0.0
GC_00003176	2	2	1	0	0.714285714285714	0.98	0.826306913996627	0	2	0	0.0
GC_00003177	2	2	1	0	0.728937728937729	0.688987622976833	0.708399878005988	0	2	0	0.0
GC_00003178	1	2	2	0	0.794871794871795	0.652434456928839	0.716644106484062	0	2	0	0.0
GC_00003179	2	2	1	0	0.695652173913043	0.497132815390308	0.579872360653638	0	2	0	0.0
GC_00003180	2	2	1	0	0.728070175438597	0.950949367088608	0.824716871951724	0	2	0	0.0
GC_00003181	1	2	2	0	1.0	0.464879012873244	0.634699533255543	0	2	0	0.0
GC_00003182	2	2	1	0	0.956989247311828	0.68887417218543	0.801093417257751	0	2	0	0.0
GC_00003183	2	2	1	0	0.622222222222222	0.601398601398602	0.611633223266447	1	1	0	0.5
GC_00003184	2	2	1	0	0.726190476190476	0.852121212121212	0.784131947301535	0	2	0	0.0
GC_00003185	2	2	1	0	0.901785714285714	0.870661896243292	0.8859505413204	0	2	0	0.0
GC_00003186	2	2	1	0	0.637130801687764	0.683720930232558	0.659604184000951	0	2	0	0.0
GC_00003187	1	2	2	0	0.729292929292929	0.710544334132146	0.719796565896688	0	2	0	0.0
GC_00003188	2	2	1	0	0.608974358974359	0.799864314789688	0.691487062978077	0	2	0	0.0
GC_00003189	2	2	1	0	0.808259587020649	0.878146727403499	0.841755044634128	0	2	0	0.0
GC_00003190	1	2	2	0	1.0	0.538461538461538	0.699999999999999	1	1	0	0.5
GC_00003191	2	2	1	0	0.635555555555556	0.498147767910611	0.55852457134062	0	2	0	0.0
GC_00003192	2	2	1	0	0.61231884057971	0.728622540250447	0.665427013357128	0	2	0	0.0
GC_00003193	2	2	1	0	0.869731800766284	0.738967741935483	0.799035155840647	0	2	0	0.0
GC_00003194	2	2	1	0	0.834945196647324	0.98302009777295	0.902952230565039	0	2	0	0.0
GC_00003195	1	2	2	0	0.982658959537572	1.0	0.991253644314869	0	2	0	0.0
GC_00003196	1	2	2	0	0.818666666666667	0.823460410557186	0.821056541595433	0	2	0	0.0
GC_00003197	1	2	2	0	0.676767676767677	0.580240909771061	0.624798106674226	0	2	0	0.0
GC_00003198	2	2	1	0	0.78494623655914	0.539406856520951	0.639414645856399	0	2	0	0.0
GC_00003199	2	2	1	0	0.62962962962963	0.804987212276215	0.706591175451049	0	2	0	0.0
GC_00003200	1	2	2	0	0.916666666666667	0.533084906317477	0.674130896948781	0	2	0	0.0
GC_00003201	1	2	2	0	1.0	0.478939675790593	0.647679798751179	0	2	0	0.0
GC_00003202	1	2	2	0	0.962546816479401	0.526491268294545	0.680670963870008	0	2	0	0.0
GC_00003203	2	2	1	0	0.770666666666667	0.928413488114981	0.842217274047198	0	2	0	0.0
GC_00003204	2	2	1	0	0.841666666666667	0.556497175141244	0.670000336734351	0	2	0	0.0
GC_00003205	2	2	1	0	0.698717948717949	0.62621359223301	0.660481939029546	1	1	0	0.5
GC_00003206	2	2	1	0	0.688235294117647	0.922003525264394	0.788150626788851	0	2	0	0.0
GC_00003207	1	2	2	0	0.944020356234097	0.977780271574457	0.960603786817311	0	2	0	0.0
GC_00003208	2	2	1	0	0.624561403508772	0.774580645161291	0.691528319561992	0	2	0	0.0
GC_00003209	1	2	2	0	0.80089485458613	0.993333333333335	0.886794178033799	0	2	0	0.0
GC_00003210	2	2	1	0	0.885057471264368	1.0	0.939024390243902	0	2	0	0.0
GC_00003211	1	2	2	0	0.804878048780488	0.584875040571243	0.677462903363618	0	2	0	0.0
GC_00003212	2	2	1	0	0.670781893004115	0.922413793103448	0.776726268676657	0	2	0	0.0
GC_00003213	1	2	2	0	0.740384615384615	0.601594888552895	0.663812821092573	0	2	0	0.0
GC_00003214	2	2	1	0	0.928571428571429	0.500000000000001	0.650000000000001	0	2	0	0.0
GC_00003215	2	2	1	0	0.859126984126984	0.568209003121628	0.684020709302913	0	2	0	0.0
GC_00003216	2	2	1	0	0.691056910569106	0.554263128176172	0.615146874831811	0	2	0	0.0
GC_00003217	2	2	1	0	0.852813852813853	0.533059905543129	0.656049469276011	0	2	0	0.0
GC_00003218	2	2	1	0	0.784810126582278	0.563947696139477	0.656295526649654	0	2	0	0.0
GC_00003219	2	2	1	0	0.822857142857143	0.94245858761988	0.878606322122916	0	2	0	0.0
GC_00003220	2	2	1	0	0.634920634920635	0.888833499501494	0.740721507615452	0	2	0	0.0
GC_00003221	2	2	1	0	0.72972972972973	0.571520618556701	0.641007454197503	0	2	0	0.0
GC_00003222	2	2	1	0	0.800524934383202	0.92319898444938	0.857496723662693	0	2	0	0.0
GC_00003223	2	2	1	0	0.618421052631579	0.564319566689234	0.590132941663842	0	2	0	0.0
GC_00003224	2	2	1	0	0.693055555555556	0.755808843724251	0.723073212843782	0	2	0	0.0
GC_00003225	1	2	2	0	0.930232558139535	0.505790282464395	0.655285661251876	0	2	0	0.0
GC_00003226	2	2	1	0	0.78783151326053	0.819689643184474	0.803444893281691	0	2	0	0.0
GC_00003227	1	2	2	0	0.713178294573643	0.729089271642462	0.721046018813405	0	2	0	0.0
GC_00003228	2	2	1	0	0.636363636363636	0.536911585895431	0.582422611036339	0	2	0	0.0
GC_00003229	2	2	1	0	0.640579710144928	0.769021134593997	0.698948695060955	0	2	0	0.0
GC_00003230	2	2	1	0	0.927536231884058	0.515045656362571	0.66231735091508	0	2	0	0.0
GC_00003231	1	2	2	0	0.853333333333333	0.726767863754165	0.784981676971092	0	2	0	0.0
GC_00003232	2	2	1	0	0.714285714285714	0.892957746478873	0.793690535803706	0	2	0	0.0
GC_00003233	1	2	2	0	0.72680412371134	0.780083443126921	0.752501879743018	0	2	0	0.0
GC_00003234	2	2	1	0	0.781774580335731	0.896650124069477	0.835281168839571	0	2	0	0.0
GC_00003235	2	2	1	0	0.836477987421384	0.964190687361419	0.895805316046611	0	2	0	0.0
GC_00003236	2	2	1	0	0.606060606060606	0.575227963525836	0.590241905615875	0	2	0	0.0
GC_00003237	2	2	1	0	0.630385487528345	0.556439196154825	0.591108693255962	0	2	0	0.0
GC_00003238	2	2	1	0	0.824858757062147	0.647641234711707	0.725585802201535	0	2	0	0.0
GC_00003239	2	2	1	0	0.734463276836158	0.608770614692654	0.665736121353871	0	2	0	0.0
GC_00003240	1	2	2	0	0.972222222222222	0.646677132391418	0.776717684051366	0	2	0	0.0
GC_00003241	1	2	2	0	0.850877192982456	1.0	0.919431279620853	1	1	0	0.5
GC_00003242	2	2	1	0	0.688888888888889	0.949006710517574	0.798292856508631	0	2	0	0.0
GC_00003243	2	2	1	0	0.659722222222222	0.536209553158706	0.591587856880833	0	2	0	0.0
GC_00003244	2	2	1	0	0.723051409618574	0.584924075341595	0.646694348722385	0	2	0	0.0
GC_00003245	2	2	1	0	0.580882352941177	0.971736896197329	0.727112993112847	0	2	0	0.0
GC_00003246	2	2	1	0	0.700854700854701	0.513708006511764	0.592863042882537	1	1	0	0.5
GC_00003247	2	2	1	0	0.765957446808511	0.764716569767442	0.765336505314837	0	2	0	0.0
GC_00003248	2	2	1	0	0.73015873015873	0.46391944589954	0.567357883772963	0	2	0	0.0
GC_00003249	2	2	1	0	0.659090909090909	0.758613445378151	0.705358947070631	0	2	0	0.0
GC_00003250	2	2	1	0	0.639240506329114	0.90535303776683	0.749372980977215	0	2	0	0.0
GC_00003251	2	2	1	0	0.751445086705202	0.825523232855076	0.786744247928729	0	2	0	0.0
GC_00003252	2	2	1	0	0.777049180327869	0.69233620175513	0.732250755513159	0	2	0	0.0
GC_00003253	2	2	1	0	0.588235294117647	0.607455770060602	0.597691049586687	0	2	0	0.0
GC_00003254	1	2	2	0	1.0	0.507081368365896	0.672931639936225	1	1	0	0.5
GC_00003255	2	2	1	0	0.671875	0.51595189112201	0.583679624427686	0	2	0	0.0
GC_00003256	2	2	1	0	0.77536231884058	0.483068612432475	0.595270173653216	1	1	0	0.5
GC_00003257	2	2	1	0	0.730496453900709	0.89670503272399	0.805112153576681	0	2	0	0.0
GC_00003258	2	2	1	0	0.6875	0.526710869050438	0.596459365835465	0	2	0	0.0
GC_00003259	1	2	2	0	0.73015873015873	0.513348734843409	0.602852931584467	0	2	0	0.0
GC_00003260	2	2	1	0	0.65530303030303	0.937886067261497	0.771533753143271	0	2	0	0.0
GC_00003261	1	2	2	0	0.96545768566494	1.0	0.982425307557118	0	2	0	0.0
GC_00003262	2	2	1	0	0.72463768115942	0.658921555344804	0.69021893003648	0	2	0	0.0
GC_00003263	1	2	2	0	0.948012232415902	0.87104761904762	0.907901735294222	0	2	0	0.0
GC_00003264	2	2	1	0	0.677083333333333	0.530511811023622	0.594902533451063	1	1	0	0.5
GC_00003265	2	2	1	0	0.846743295019157	1.0	0.91701244813278	0	2	0	0.0
GC_00003266	2	2	1	0	0.666666666666667	0.9065717415115	0.768327492979972	0	2	0	0.0
GC_00003267	2	2	1	0	0.860082304526749	0.629225869671731	0.726761654076554	0	2	0	0.0
GC_00003268	2	2	1	0	0.870748299319728	0.757775524002705	0.810343378883233	0	2	0	0.0
GC_00003269	2	2	1	0	0.969072164948454	0.68533556245522	0.80287296320467	0	2	0	0.0
GC_00003270	2	2	1	0	0.880503144654088	0.927794376771624	0.903530372253906	0	2	0	0.0
GC_00003271	2	2	1	0	0.684807256235828	0.796318552286227	0.736365161883137	0	2	0	0.0
GC_00003272	2	2	1	0	0.818300653594771	0.996093750000001	0.898486200190808	0	2	0	0.0
GC_00003273	2	2	1	0	0.854460093896714	0.569200779727097	0.683251693858398	0	2	0	0.0
GC_00003274	2	2	1	0	0.708045977011494	0.725407520104324	0.716621609751812	0	2	0	0.0
GC_00003275	2	2	1	0	0.734375	1.0	0.846846846846847	0	2	0	0.0
GC_00003276	1	2	2	0	0.873873873873874	0.830337078651685	0.851549367720169	1	1	0	0.5
GC_00003277	1	2	2	0	0.674242424242424	0.762994350282486	0.715878092651491	1	1	0	0.5
GC_00003278	2	2	1	0	0.580952380952381	0.668079096045198	0.621476958202751	1	1	0	0.5
GC_00003279	1	2	2	0	0.708333333333333	0.637728937728938	0.67117944531374	0	2	0	0.0
GC_00003280	1	2	2	0	0.699815837937385	0.778682572614108	0.737145732659821	0	2	0	0.0
GC_00003281	1	2	2	0	0.626126126126126	0.647113289760349	0.636446739280819	0	2	0	0.0
GC_00003282	1	2	2	0	0.929292929292929	0.569422110552763	0.706151505858274	0	2	0	0.0
GC_00003283	2	2	1	0	0.69811320754717	0.509047398486954	0.588774534846317	0	2	0	0.0
GC_00003284	2	2	1	0	0.666666666666667	0.903278156442713	0.767142168010475	0	2	0	0.0
GC_00003285	2	2	1	0	0.947242206235012	0.940843905129621	0.944032214477355	0	2	0	0.0
GC_00003286	2	2	1	0	0.839416058394161	0.992753623188406	0.909668292964577	0	2	0	0.0
GC_00003287	1	2	2	0	0.72744014732965	0.94339005235602	0.821459653774865	0	2	0	0.0
GC_00003288	2	2	1	0	0.859195402298851	0.991477411477415	0.920608793821668	0	2	0	0.0
GC_00003289	2	2	1	0	0.784431137724551	0.679802371541501	0.728378560334197	0	2	0	0.0
GC_00003290	2	2	1	0	0.675736961451247	0.703976097448864	0.689567538635354	0	2	0	0.0
GC_00003291	2	2	1	0	0.615819209039548	0.598947490168863	0.60726618517344	0	2	0	0.0
GC_00003292	1	2	2	0	0.956204379562044	0.622529644268775	0.754104951526393	0	2	0	0.0
GC_00003293	1	2	2	0	0.671428571428571	0.527813533227327	0.591021754856042	0	2	0	0.0
GC_00003294	2	2	1	0	0.715277777777778	0.479798994974874	0.574338932410445	0	2	0	0.0
GC_00003295	2	2	1	0	0.574712643678161	0.640417940876656	0.605788863416668	0	2	0	0.0
GC_00003296	1	2	2	0	0.972972972972973	0.585035750766088	0.730707042964787	0	2	0	0.0
GC_00003297	2	2	1	0	0.7875	0.562702366127023	0.656387700750544	0	2	0	0.0
GC_00003298	1	2	2	0	0.767123287671233	0.552610506085842	0.64243317892679	0	2	0	0.0
GC_00003299	1	2	2	0	0.793333333333333	0.72072072072072	0.75528581062319	0	2	0	0.0
GC_00003300	2	2	1	0	0.593869731800766	0.909320175438596	0.718495681893578	0	2	0	0.0
GC_00003301	2	2	1	0	0.772222222222222	0.811449846009903	0.791350199169897	0	2	0	0.0
GC_00003302	2	2	1	0	0.925287356321839	0.923195084485407	0.924240036296774	0	2	0	0.0
GC_00003303	2	2	1	0	0.686354378818737	0.886480761530816	0.773685603540142	0	2	0	0.0
GC_00003304	2	2	1	0	0.729372937293729	0.921184320266889	0.814133421163443	0	2	0	0.0
GC_00003305	1	2	2	0	0.857142857142857	0.723170731707317	0.784478006834968	0	2	0	0.0
GC_00003306	1	2	2	0	0.811755952380952	0.678462922541443	0.739148221930116	0	2	0	0.0
GC_00003307	2	2	1	0	0.695863746958638	1.0	0.820659971305595	0	2	0	0.0
GC_00003308	2	2	1	0	0.90547263681592	0.665742128935532	0.767318757519949	0	2	0	0.0
GC_00003309	1	2	2	0	0.706093189964158	0.657414334879546	0.680884815647018	0	2	0	0.0
GC_00003310	2	2	1	0	0.72972972972973	0.527482143220531	0.612338158891704	0	2	0	0.0
GC_00003311	1	2	2	0	0.685823754789272	0.946129956999523	0.795216671821881	0	2	0	0.0
GC_00003312	2	2	1	0	0.626984126984127	0.744413407821229	0.68067118216647	0	2	0	0.0
GC_00003313	2	2	1	0	0.829268292682927	0.524620188554615	0.642668719172521	0	2	0	0.0
GC_00003314	1	2	2	0	0.983388704318937	1.0	0.991624790619765	0	2	0	0.0
GC_00003315	1	2	2	0	0.916666666666667	1.0	0.956521739130435	0	2	0	0.0
GC_00003316	2	2	1	0	0.766927083333333	0.971757058029881	0.857276820434	0	2	0	0.0
GC_00003317	2	2	1	0	0.616666666666667	0.665235250186707	0.640030877383773	0	2	0	0.0
GC_00003318	2	2	1	0	0.73394495412844	0.910224089635855	0.812634662169397	0	2	0	0.0
GC_00003319	1	2	2	0	0.71957671957672	0.51545339452445	0.600646508116165	0	2	0	0.0
